t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m
505.287,0.347656,0.398682,-0.758301,96.381676,36.488548,80.885498,0.371175,0.408363,-0.703958,94.915359,37.311836,80.323112,43.186,154.775,100.246,-12.4771,-42.844,-1.2844,44.6423,-13.6501,-81.1469,-61.8873,102.962,99.549,283.247,163.764,-20.849,246.465,26.27,100559.23,-138.83
505.397,0.546631,0.046631,-0.943115,151.114502,-38.580154,86.198471,0.559898,0.054542,-0.891207,149.648529,-37.756428,85.635887,43.192,171.341,93.53,-6.789,-44.6789,-3.6697,45.3405,-7.6673,-82.836,-64.4379,105.2275,95.288,299.399,-174.88,-19.361,236.491,26.27,100558.61,-138.778
505.517,0.272217,0.072266,-0.44873,177.297714,-42.213741,77.893127,0.287073,0.077281,-0.400407,175.83226,-41.389355,77.330246,43.201,191.975,86.089,2.6606,-44.6789,-10.8257,46.0486,2.3677,-83.1234,-71.6404,109.7609,88.368,322.718,-152.666,-15.085,229.543,26.26,100558.79,-138.793
505.627,0.280518,-0.450928,-0.724854,107.832062,-19.267176,49.450382,0.280111,-0.440362,-0.678785,106.367462,-18.441685,48.887012,43.215,196.661,81.997,12.1101,-43.0275,-14.1284,46.8789,12.3553,-81.7278,-74.9608,111.585,81.403,329.397,-139.227,-11.463,226.05,26.26,100558.93,-138.804
505.747,0.181396,-0.463623,-0.43335,150.702286,15.389313,53.374046,0.181148,-0.456552,-0.389959,149.235977,16.212599,52.811661,43.186,207.668,81.928,17.9817,-41.9266,-13.578,47.5977,18.516,-80.6459,-74.4612,111.3152,77.069,340.657,-119.283,-8.764,220.166,26.25,100558.64,-138.783
505.867,0.229004,-0.946289,-0.205078,246.580154,10.076336,24.793894,0.215547,-0.945671,-0.168956,245.114532,10.900503,24.231113,43.198,230.338,81.318,26.055,-40.367,-7.4312,48.6167,26.8917,-78.8102,-68.473,107.809,71.159,1.288,-90.178,-8.528,217.517,26.24,100558.55,-138.772
505.977,0.105469,-0.763184,0.330322,195.618317,-4.992366,47.954197,0.098131,-0.770572,0.363255,194.151489,-4.169741,47.392105,43.177,245.366,79.111,29.3578,-39.1743,6.2385,49.35,30.1271,-76.9315,-55.0256,99.2669,68.614,10.496,-71.098,-6.485,217.412,26.23,100558.94,-138.804
506.087,0.035889,-0.716064,0.624268,207.801529,-6.473282,37.954197,0.030404,-0.727818,0.65494,206.335724,-5.649335,37.391514,43.195,261.74,76.884,27.9817,-38.2569,14.4037,49.5381,28.5509,-75.6705,-46.9221,93.5033,69.328,22.473,-51.202,-5.759,217.583,26.23,100559.19,-138.83
506.197,-0.025879,-0.492432,0.877441,235.633591,-8.717557,32.137405,-0.024602,-0.507828,0.907951,234.166931,-7.894711,31.575214,43.18,281.165,74.522,25.5046,-38.2569,17.9817,49.3702,25.8901,-75.4981,-43.3608,90.8318,71.072,39.154,-27.199,-5.158,217.442,26.22,100559.64,-138.867
506.307,-0.11084,-0.134521,0.86084,248.702286,21.938931,37.312977,-0.099498,-0.147025,0.895391,247.236145,22.762436,36.750492,43.189,302.006,75.611,16.422,-37.9817,25.7798,48.7533,16.232,-74.9255,-35.5178,84.4916,77.776,55.864,0.524,-0.025,216.868,26.21,100560.55,-138.941
506.417,-0.203369,0.30542,1.182617,133.633591,49.603054,48.366413,-0.17904,0.288738,1.218538,132.166763,50.425678,47.804321,43.177,310.48,79.697,8.7156,-35.7798,29.2661,47.0389,8.1181,-72.8743,-31.8282,79.935,83.644,63.499,20.185,7.994,219.734,26.2,100560.84,-138.968
506.527,-0.302246,0.190186,1.258789,32.412212,30.687023,13.343512,-0.281041,0.174621,1.293267,30.943157,31.506788,12.782694,43.139,307.76,81.743,0.4587,-33.3027,33.1193,46.9699,-0.5761,-70.5653,-27.7523,75.8286,90.468,59.545,27.791,13.197,220.121,26.19,100560.92,-138.973
506.637,-0.314697,-0.090088,1.534912,-119.465652,1.206107,-5.389313,-0.300907,-0.111366,1.56387,-120.933334,2.027632,-5.950914,43.162,288.487,80.544,5.1376,-30.6422,35.2294,46.9728,4.3263,-68.0278,-25.6093,72.8171,86.361,39.144,16.206,15.261,217.385,26.18,100561.8,-139.047
506.747,-0.269287,-0.5271,1.480957,-355.419861,-49.526718,-26.549618,-0.267925,-0.548652,1.506021,-356.88736,-48.704975,-27.111317,43.165,243.847,73.873,11.1927,-30.5505,34.4037,47.3521,10.6909,-67.9162,-26.5233,73.6912,81.054,355.186,-21.11,11.072,211.571,26.17,100562.12,-139.073
506.867,-0.11084,-0.812744,1.016602,-360.412201,0.061069,-84.473282,-0.118361,-0.828851,1.042961,-361.880737,0.881493,-85.034393,43.148,195.641,72.6,29.1743,-34.0367,20.1835,49.1631,29.7527,-71.5864,-41.0207,87.7071,67.431,318.321,-63.4,4.137,200.408,26.17,100562.83,-139.132
506.977,-0.047119,-0.92627,0.375977,-347.938934,0.122137,-103.068703,-0.05899,-0.930375,0.407569,-349.40799,0.941902,-103.629524,43.139,152.736,71.316,30.8257,-39.5413,-0.367,50.1385,31.7788,-77.6147,-61.5662,104.04,67.734,286.256,-102.8,-10.389,196.22,26.16,100563.25,-139.169
507.097,0.173828,-0.376709,-0.450928,-344.839691,3.099237,-10.656488,0.176,-0.369013,-0.406476,-346.310791,3.916366,-11.216133,43.104,106.2,69.995,18.8991,-42.6605,-13.3945,48.5439,19.4653,-81.274,-74.339,111.851,76.531,243.358,-149.663,-15.082,197.961,26.15,100562.86,-139.137
507.217,0.331055,-0.49707,-1.001465,-265.984741,8.0,-86.366409,0.328853,-0.481974,-0.953216,-267.456177,8.81669,-86.925858,43.098,69.559,69.29,2.9358,-43.578,-15.0459,46.1956,2.7453,-82.3851,-75.7312,111.9377,88.091,203.73,176.701,-19.313,208.541,26.14,100561.75,-139.042
507.327,0.25708,0.21167,-0.805908,-239.572525,31.51145,-96.244278,0.275228,0.224884,-0.752463,-241.042267,32.330334,-96.804703,43.127,45.451,71.003,-3.7615,-43.211,-12.9358,45.2623,-4.3096,-82.0252,-73.517,110.2336,93.008,177.203,146.558,-20.307,223.365,26.13,100561.37,-139.01
507.447,0.132324,0.794434,-0.592285,-123.832062,41.923664,-72.687019,0.167293,0.806771,-0.534813,-125.301971,42.742329,-73.247345,43.124,32.277,74.413,-15.0459,-41.5596,-2.2018,44.2541,-16.3108,-80.094,-62.6703,102.9984,101.511,160.481,125.907,-16.144,238.276,26.11,100560.83,-138.968
507.567,-0.131104,0.931396,-0.213135,-84.580154,61.099236,-72.030533,-0.09161,0.943056,-0.157026,-86.051094,61.916584,-72.590279,43.106,23.501,80.316,-21.9266,-36.9725,4.9541,43.2699,-23.5938,-75.7094,-55.2518,96.6506,107.309,150.471,110.159,-8.44,251.738,26.1,100560.48,-138.936
507.687,0.070801,1.02124,-0.668213,-78.931297,44.671757,-9.221375,0.112029,1.037043,-0.607466,-80.402573,45.488667,-9.780922,43.101,15.983,83.953,-23.945,-33.1193,13.578,43.0652,-25.8139,-71.8292,-46.5185,89.3855,109.767,139.929,100.887,-8.211,257.399,26.09,100560.69,-138.952
507.797,0.139893,0.957764,-0.13208,-106.458015,-15.770992,40.198475,0.180299,0.959995,-0.077825,-107.928436,-14.952986,39.638439,43.115,5.921,80.45,-22.6606,-34.1284,14.7706,43.5479,-24.5013,-72.639,-45.4264,89.1083,108.639,129.66,88.772,-12.766,255.402,26.09,100560.94,-138.973
507.917,0.101562,1.179932,0.141846,-98.931297,-47.374046,-86.610687,0.148729,1.177406,0.195599,-100.401718,-46.556038,-87.170723,43.115,-4.393,73.223,-16.422,-37.0642,18.9908,44.7671,-18.0727,-74.9197,-41.556,87.5585,103.562,116.83,76.637,-1.846,248.972,26.08,100560.66,-138.952
508.027,0.052246,0.943604,0.296143,-31.160305,14.778625,83.587784,0.093015,0.939059,0.346237,-32.632095,15.594877,83.028526,43.092,-6.428,73.334,-13.211,-37.6147,21.7431,45.411,-14.7619,-75.2094,-38.9388,85.9686,101.105,112.792,71.965,-10.785,253.069,26.07,100560.8,-138.962
508.137,0.146484,0.668457,0.562744,-159.511444,25.969465,-30.732824,0.179975,0.655381,0.606967,-160.982727,26.786375,-31.292372,43.101,-22.709,74.527,-8.4404,-38.3486,24.0367,46.0393,-9.8099,-75.6679,-36.8107,84.7165,97.387,94.892,51.795,-5.804,254.507,26.07,100560.8,-138.962
508.247,0.04834,0.947021,0.592041,-120.748093,44.763359,-96.229004,0.089737,0.936192,0.639123,-122.219368,45.580269,-96.788551,43.101,-34.317,77.859,-3.6697,-34.6789,30.1835,46.1209,-4.8702,-72.0048,-30.6435,78.4056,93.869,79.721,41.896,6.05,250.437,26.06,100560.78,-138.962
508.357,-0.210938,0.732422,0.969482,-99.648857,53.251907,-43.389313,-0.174941,0.720711,1.011788,-101.120987,54.067719,-43.948372,43.086,-43.822,82.291,-0.4587,-29.633,34.9541,45.827,-1.5237,-67.2209,-25.7229,71.9905,91.298,67.454,35.068,14.125,250.006,26.06,100561.34,-139.01
508.467,-0.41748,0.421143,1.376709,-91.419846,-25.022902,-20.717558,-0.389555,0.406378,1.412746,-92.892319,-24.207527,-21.276423,43.08,-52.638,78.332,2.7523,-28.0734,36.3303,45.9954,1.8386,-65.7194,-24.3382,70.1054,88.398,57.962,27.868,13.352,246.102,26.06,100561.76,-139.042
508.577,0.003906,0.379395,0.956787,-14.519084,-83.557251,51.893131,0.029935,0.361742,0.994793,-15.992582,-82.743195,51.33485,43.062,-52.91,67.813,10.0,-28.4404,35.5046,46.5771,9.4478,-65.999,-25.2996,71.3106,81.853,57.517,31.404,2.133,246.453,26.06,100561.83,-139.052
508.687,0.0354,0.155029,0.589844,-90.366409,2.122137,28.946566,0.054439,0.144338,0.629325,-91.83905,2.937292,28.387798,43.077,-61.493,66.677,15.4128,-32.6605,30.9174,47.5411,15.1507,-69.9307,-30.1458,77.6442,77.776,50.575,25.061,2.22,249.14,26.05,100562.27,-139.089
508.797,0.218506,-0.054199,0.959473,-72.32061,-13.541985,65.664124,0.23232,-0.078147,0.992239,-73.793594,-12.727268,65.105553,43.071,-68.308,63.709,19.9083,-32.3853,29.0826,47.8638,19.9003,-69.7341,-32.0137,79.27,74.073,44.601,19.843,-1.28,255.232,26.05,100562.34,-139.095
508.907,-0.385498,0.209717,0.729248,-55.35878,-24.687023,69.374046,-0.364701,0.207967,0.769789,-56.83279,-23.873621,68.816055,43.054,-72.767,60.353,27.3394,-29.0826,26.6055,47.9697,27.7781,-66.854,-34.3924,80.1494,67.437,41.091,18.761,-1.156,262.2,26.05,100562.23,-139.084
509.017,0.148926,-0.277344,1.068848,-79.67939,-21.877863,41.29771,0.156632,-0.30176,1.098643,-81.153397,-21.064461,40.739723,43.054,-80.366,56.719,33.0275,-28.8073,20.367,48.3269,33.8564,-66.8933,-40.6105,85.2653,63.155,36.983,11.889,-3.013,267.248,26.05,100562.73,-139.126
509.127,0.220703,-0.346436,1.187744,-110.595421,-22.458015,60.870228,0.22668,-0.375482,1.215301,-112.069603,-21.644833,60.312336,43.051,-91.184,53.049,35.9633,-27.7064,16.8807,48.4352,37.0105,-66.0792,-44.027,87.6049,60.747,29.376,1.683,-4.864,275.378,26.05,100562.48,-139.105
509.237,0.094727,-0.401855,1.04834,-186.488556,-36.335876,77.816795,0.098877,-0.424335,1.077393,-187.963928,-35.524223,77.259583,43.03,-110.053,48.061,41.7431,-23.1193,7.8899,48.3657,43.289,-62.4537,-52.7065,92.4791,55.273,18.089,-16.977,-5.694,286.721,26.04,100561.95,-139.058
509.347,0.209717,-0.644775,0.96875,-222.7939,-44.32061,51.923664,0.206878,-0.66888,0.995732,-224.269272,-43.508957,51.366455,43.03,-132.706,42.213,43.4862,-16.6055,-10.9174,47.812,45.534,-57.7328,-70.8545,102.1116,51.737,7.778,-39.394,-6.346,297.267,26.04,100562.02,-139.068
509.467,-0.079346,-0.796631,0.309326,-270.198486,-63.34351,49.389313,-0.087681,-0.798336,0.343018,-271.675568,-62.534042,48.833073,43.001,-163.334,34.131,38.4404,-13.6697,-22.5688,46.6248,40.4878,-55.8606,-82.0513,107.2012,54.065,340.904,-72.23,-3.141,310.801,26.03,100561.86,-139.052
509.587,0.08667,-0.604248,-0.376953,-249.664124,-44.534351,32.763359,0.082545,-0.595759,-0.335066,-251.140518,-43.72401,32.20673,43.012,-191.99,28.168,19.1743,-8.6239,-36.6055,42.2136,20.6012,-52.4367,-95.2201,110.6385,68.551,308.723,-108.258,2.24,320.728,26.02,100561.02,-138.984
509.707,-0.14209,-0.150391,-0.985107,-266.106873,-50.015266,33.053436,-0.134518,-0.122109,-0.931448,-267.583954,-49.205799,32.497196,43.001,-223.069,21.981,-6.2385,-5.7798,-36.055,37.0445,-6.0177,-50.2102,-94.0653,106.7969,96.834,274.142,-149.888,12.366,323.243,26.01,100560.67,-138.952
509.827,-0.164551,0.09375,-0.959473,-221.679382,-77.816795,14.687023,-0.150044,0.1222,-0.903605,-223.157486,-77.008636,14.131365,42.983,-241.404,12.673,-25.0459,-2.7523,-23.578,34.5079,-25.9201,-47.0565,-81.293,97.4408,118.847,254.627,179.682,21.706,322.903,26.0,100559.66,-138.867
509.947,-0.391846,0.557129,-0.472412,-218.778625,-83.297707,12.137404,-0.363404,0.581657,-0.416028,-220.257065,-82.489983,11.58194,42.977,-259.967,3.257,-34.6789,-1.5596,-4.8624,35.0528,-36.3376,-45.0553,-62.6555,85.3002,128.887,241.234,146.627,34.043,313.561,25.99,100558.77,-138.793
510.067,-0.598389,1.065674,-0.501221,-101.648857,30.091602,26.977098,-0.555663,1.09686,-0.438637,-103.12645,30.900414,26.42115,42.992,-264.66,7.329,-35.4128,-4.3119,10.9174,37.3075,-37.4226,-46.6033,-47.2871,76.2128,128.765,230.442,130.843,30.643,306.47,25.98,100558.58,-138.778
510.187,-0.49585,1.102539,-0.293701,-105.389313,23.251909,-10.763359,-0.451702,1.126344,-0.233389,-106.866562,24.061157,-11.319502,42.998,-269.9,10.441,-33.8532,-3.8532,16.6055,37.9029,-35.8825,-45.8525,-41.697,71.6145,128.045,223.787,116.44,29.858,302.264,25.98,100557.98,-138.725
510.307,-0.380615,1.163086,-0.18457,-126.32061,-17.877863,6.671756,-0.334553,1.181285,-0.125341,-127.799217,-17.07036,6.116388,42.974,-277.61,8.539,-29.2661,-1.0092,25.7798,39.0143,-31.1994,-42.7506,-32.5974,62.158,126.122,215.193,97.907,26.606,292.731,25.97,100557.8,-138.709
510.427,-0.642822,1.063965,-0.040039,-72.106873,-13.862596,5.816794,-0.59932,1.086441,0.017961,-73.585144,-13.054656,5.261232,42.98,-278.93,7.411,-21.6514,-0.1835,33.6697,40.0308,-23.345,-41.4717,-24.9294,53.7249,119.376,212.156,88.508,22.864,285.907,25.97,100557.44,-138.682
510.537,-0.386475,0.781982,0.255371,-130.916031,-16.793894,42.183205,-0.350378,0.790704,0.306375,-132.394135,-15.985737,41.627548,42.983,-286.247,5.989,-14.2202,-1.2844,38.3486,40.9204,-15.6505,-42.0853,-20.5246,49.3697,110.399,201.263,73.456,14.312,281.9,25.96,100557.11,-138.651
510.657,-0.502686,0.853027,0.585205,-84.458015,24.442749,-9.633588,-0.464001,0.85794,0.634028,-85.936119,25.250906,-10.189246,42.983,-289.558,9.309,-10.7339,-4.8624,40.0,41.6996,-12.0703,-45.1167,-19.1672,50.4836,104.978,188.486,63.859,14.194,282.955,25.96,100557.09,-138.651
510.767,-1.462158,0.885498,0.712891,-63.572517,9.053435,50.274811,-1.42241,0.914871,0.765202,-65.050957,9.861156,49.719345,42.977,-289.777,11.186,-5.4128,-4.3119,41.5596,42.1319,-6.5118,-44.472,-17.6971,48.3048,98.33,185.85,59.201,10.937,286.143,25.95,100557.49,-138.688
510.877,-0.157227,0.838135,0.51123,-32.519085,33.832062,54.366413,-0.119065,0.834844,0.559056,-33.998207,34.638912,53.811337,42.965,-286.523,14.831,1.1009,-5.6881,42.3853,42.7795,0.2857,-45.561,-17.0796,48.658,89.641,195.71,58.668,5.847,292.757,25.95,100557.8,-138.709
510.987,-0.244873,0.8479,0.69458,-184.931305,-39.938931,69.267174,-0.206114,0.843135,0.741012,-186.41008,-39.131645,68.711906,42.971,-299.915,10.524,4.1284,-5.1376,42.3853,42.8947,3.4671,-45.0346,-17.102,48.2971,85.598,124.657,39.495,-2.627,294.604,25.95,100557.91,-138.719
511.097,-0.1604,0.400879,0.548828,-152.366409,-56.091602,18.900763,-0.134513,0.396713,0.592037,-153.846039,-55.285408,18.345974,42.956,-309.824,4.568,19.2661,-8.0734,38.8073,44.0723,19.3649,-47.6464,-21.0557,55.5744,67.882,43.123,26.971,-6.404,294.406,25.94,100557.98,-138.725
511.207,0.012695,0.012939,0.61499,-112.335876,-49.328243,-60.900764,0.027767,0.002299,0.652939,-113.814659,-48.520958,-61.456036,42.971,-315.893,-0.803,30.8257,-14.3119,30.7339,45.8217,31.5489,-53.4867,-29.5534,68.7718,59.466,28.859,17.629,-7.17,288.946,25.94,100558.05,-138.73
511.317,0.100586,-0.024902,0.805908,-76.702293,1.465649,-27.709923,0.114941,-0.042176,0.841101,-78.181587,2.27228,-28.264904,42.962,-318.06,-0.697,32.5688,-17.5229,27.9817,46.3762,33.3844,-56.4664,-32.4731,73.1948,59.407,30.739,12.348,-5.074,289.123,25.94,100557.95,-138.725
511.427,0.208252,0.0,0.92627,-70.32061,-83.847328,-25.572519,0.223535,-0.02292,0.959953,-71.800751,-83.041786,-26.127018,42.948,-319.467,-9.897,36.6972,-18.4404,23.211,47.1751,37.7861,-57.4987,-37.2886,78.258,56.689,21.862,8.543,-13.325,287.936,25.94,100558.78,-138.793
511.537,0.471436,-0.299072,0.753418,-78.122139,-20.793894,0.320611,0.47799,-0.325824,0.784757,-79.601768,-19.9877,-0.234177,42.956,-322.109,-12.441,38.5321,-22.2936,17.8899,47.9768,39.7552,-61.1928,-42.7718,84.5841,56.989,22.118,1.431,-16.201,291.615,25.94,100558.69,-138.783
511.647,-0.030518,-0.217041,1.148682,5.114504,130.56488,14.748092,-0.020981,-0.238073,1.179076,3.634363,131.370422,14.193594,42.948,-315.504,1.99,38.5321,-22.3853,17.9817,48.0538,39.7524,-61.2688,-42.6869,84.5949,57.024,20.343,4.471,0.335,297.924,25.94,100559.19,-138.83
511.757,-0.05127,-0.03125,1.433594,2.717557,38.396946,-29.893129,-0.035979,-0.057788,1.462937,1.238266,39.203575,-30.448111,42.962,-309.105,6.204,39.0826,-18.3486,20.0917,47.6214,40.3437,-57.5648,-40.3921,81.073,54.976,8.679,8.811,5.334,299.068,25.94,100560.03,-138.899
511.867,-0.1875,-0.592529,0.775879,9.572519,25.267176,-34.748093,-0.189245,-0.601182,0.807226,8.092718,26.073153,-35.302784,42.954,-302.784,9.104,39.3578,-16.8807,20.4587,47.4611,40.6445,-56.2397,-39.9525,80.0693,54.144,353.876,10.205,9.835,299.123,25.94,100561.03,-138.984
511.977,0.375977,-0.509277,1.091797,-105.068703,-113.633591,-44.610687,0.377198,-0.54071,1.11804,-106.548508,-112.827614,-45.165379,42.954,-308.731,-3.58,39.7248,-18.3486,19.1743,47.7743,41.0333,-57.6089,-41.3054,81.9064,54.539,4.815,-0.279,-4.145,296.47,25.93,100561.27,-139.005
512.097,0.275391,-0.54834,0.934082,-204.0,-66.885498,-46.610687,0.275217,-0.573524,0.962051,-205.480484,-66.080391,-47.164993,42.942,-327.337,-11.555,42.1101,-24.4954,4.1284,48.891,43.723,-63.8829,-56.4892,95.8319,55.611,21.455,-22.402,-12.794,296.654,25.93,100561.27,-139.005
512.217,0.479248,-0.832031,0.393555,-126.839691,-61.496181,-30.793894,0.470113,-0.851411,0.423413,-128.320343,-60.691292,-31.348103,42.939,-337.151,-18.987,38.6239,-27.7064,-11.2844,48.8547,40.3004,-67.6516,-71.762,106.5395,59.218,26.828,-39.085,-22.004,302.756,25.92,100561.08,-138.989
512.337,0.322266,-0.655518,0.143066,-7.557252,-43.129772,4.137404,0.317649,-0.664969,0.177967,-9.037733,-42.324665,3.5831,42.942,-332.971,-24.08,35.3211,-26.6972,-18.8073,48.1045,36.984,-67.2288,-79.0412,110.1592,61.184,17.731,-45.614,-25.918,313.884,25.92,100561.32,-139.005
512.447,0.571533,-1.068115,0.644775,18.687023,-17.29771,9.099236,0.556195,-1.095626,0.66931,17.207222,-16.491734,8.544545,42.954,-325.629,-25.845,35.0459,-26.5138,-19.4495,48.057,36.7091,-67.1064,-79.6572,110.4359,61.32,7.587,-47.077,-26.017,322.683,25.92,100561.22,-138.999
512.557,0.440186,-1.062012,0.956055,-48.534351,11.40458,29.282442,0.425568,-1.092524,0.97804,-50.015171,12.20925,28.728331,42.936,-325.471,-24.336,36.6972,-24.9541,-18.4404,48.0567,38.4426,-65.6458,-78.6055,109.3894,59.646,7.048,-53.953,-20.993,330.005,25.92,100560.96,-138.978
512.667,0.383789,-1.072754,0.514404,-176.7939,-32.900764,42.244274,0.368069,-1.092123,0.541124,-178.275909,-32.097618,41.690838,42.915,-339.453,-27.645,32.4771,-22.2936,-25.5046,46.9281,34.1772,-63.7453,-85.3233,111.8553,61.802,20.94,-76.918,-16.232,341.626,25.91,100560.7,-138.952
512.787,0.259277,-0.711182,-0.068115,-273.236633,-65.908394,36.137405,0.252705,-0.714301,-0.031273,-274.718994,-65.105682,35.58416,42.909,-366.821,-35.138,13.578,-17.156,-36.6055,42.6457,14.6243,-60.068,-95.6073,113.8543,76.317,48.646,-114.379,-7.909,354.579,25.91,100560.04,-138.899
512.907,0.033203,-0.064941,-0.406006,-371.129761,-99.083969,-19.083969,0.044243,-0.05412,-0.358336,-372.612457,-98.281693,-19.63702,42.904,-406.731,-46.132,-2.3853,-14.1284,-36.6055,39.3099,-2.0745,-57.5895,-95.1511,111.2411,92.063,81.967,-164.865,3.143,4.473,25.9,100559.02,-138.814
513.027,0.03833,0.456543,-0.494141,-372.71756,-74.39695,-9.068703,0.063931,0.469306,-0.440523,-374.201782,-73.596626,-9.620889,42.877,-439.941,-53.978,-31.3761,-8.4404,-14.7706,35.6914,-32.7866,-51.6748,-72.847,95.1416,122.394,121.838,148.752,14.014,2.094,25.9,100558.41,-138.762
513.147,-0.30542,1.146729,-0.309082,-144.687027,-26.030535,58.091602,-0.260036,1.165481,-0.249074,-146.171066,-25.229996,57.539322,42.88,-446.29,-55.62,-35.1376,-9.7248,12.1101,38.4171,-37.2244,-51.3277,-46.4283,78.5861,125.951,140.769,126.361,13.262,348.153,25.9,100557.23,-138.661
513.267,-0.497559,1.999939,-0.326172,23.908398,-40.38168,44.900764,-0.428141,2.024808,-0.256809,22.423164,-39.582657,44.349155,42.859,-432.783,-58.925,-31.8349,-16.055,18.4404,40.1406,-33.9548,-56.5333,-40.625,77.4553,120.99,133.917,123.723,9.805,333.926,25.89,100557.06,-138.651
513.387,-0.113037,1.078369,-0.543945,203.725189,51.374046,-46.290077,-0.069989,1.096719,-0.48307,202.240799,52.174152,-46.842167,42.874,-398.067,-51.544,-34.9541,-13.3028,10.0917,38.7375,-37.0419,-54.6107,-48.6198,81.9653,124.149,104.91,147.407,8.635,335.127,25.89,100556.7,-138.619
513.507,-0.135254,0.474609,-0.687256,343.190826,126.580154,59.236641,-0.109506,0.496477,-0.63065,341.706451,127.380257,58.684551,42.874,-347.086,-35.378,-35.3211,-12.2936,-0.1835,37.3998,-37.2312,-54.3073,-58.6568,88.182,124.433,76.213,-172.555,-2.67,327.157,25.88,100557.28,-138.667
513.627,0.114746,-0.208252,-0.266357,349.57251,67.984734,24.244274,0.121999,-0.202812,-0.221906,348.086609,68.78289,23.693048,42.848,-301.962,-27.024,-22.2018,-19.8165,-23.4862,37.9107,-23.1579,-62.1344,-82.2267,105.6323,110.441,302.068,-127.938,-5.667,319.75,25.88,100557.25,-138.667
513.747,0.255859,-0.422119,-0.105225,365.007629,-6.183206,50.38168,0.257378,-0.424239,-0.065178,363.520874,-5.386136,49.830933,42.833,-255.146,-27.736,1.2844,-22.2018,-34.7706,41.2743,1.6374,-64.5913,-93.873,113.9599,88.548,280.2,-86.515,-1.104,318.728,25.87,100556.83,-138.63
513.857,-0.004639,-0.382324,0.405273,382.809174,9.206107,81.755722,-0.001101,-0.388078,0.441641,381.322571,10.003394,81.20488,42.836,-209.763,-26.1,31.0092,-18.5321,-28.1651,45.807,32.7335,-60.5831,-87.6981,111.5022,61.617,275.428,-45.824,6.646,325.416,25.87,100556.8,-138.63
