t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m,imu_dt_us,mag_dt_us,bmp_dt_us,imu_mag_dt_us,imu_bmp_dt_us
20.227,-0.006592,0.002197,0.968994,2.274809,-0.015267,0.381679,0.008812,-0.015553,1.003264,0.717200,0.691963,-0.129905,41.574,2.920,3.204,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.520,-0.331,0.211,14.307,24.980,100662.19,-140.442,1974,3577,4885,1603,2911
20.347,0.000488,0.004150,0.982422,2.244275,-0.152672,0.412214,0.015972,-0.014090,1.016538,0.685373,0.552934,-0.098674,41.551,2.926,3.187,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.718,-0.323,0.149,14.315,24.980,100662.25,-140.447,1965,3569,4874,1604,2909
20.467,-0.013916,0.000488,0.969482,2.183206,-0.015267,0.351145,0.001440,-0.017065,1.003765,0.624950,0.691150,-0.160091,41.562,2.921,3.203,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.711,-0.344,0.209,14.316,24.980,100662.25,-140.447,1977,3579,4886,1602,2909
20.587,0.009521,0.005371,0.962158,2.198473,-0.122137,0.351145,0.025004,-0.012687,0.996454,0.639894,0.583874,-0.159917,41.556,2.924,3.179,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.529,-0.320,0.083,14.303,24.980,100662.19,-140.442,1963,3565,4872,1602,2909
20.707,-0.003906,0.001953,0.975586,2.152672,-0.061069,0.335878,0.011503,-0.016016,1.009772,0.594254,0.645146,-0.175271,41.559,2.917,3.178,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.571,-0.331,0.075,14.294,24.980,100662.62,-140.474,1975,3580,4886,1605,2911
20.827,-0.010986,-0.001221,0.970947,2.290076,-0.076336,0.335878,0.004324,-0.018890,1.005184,0.732629,0.631098,-0.175794,41.577,2.923,3.184,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.717,-0.353,0.117,14.295,24.980,100662.95,-140.506,1967,3569,4874,1602,2907
20.947,-0.003906,0.000000,0.970459,2.198473,0.015267,0.335878,0.011438,-0.017859,1.004679,0.640541,0.722091,-0.175533,41.568,2.920,3.192,33.2110,-11.2844,29.8165,46.0362,37.3604,-10.1190,35.7574,52.6952,15.155,16.898,-0.386,0.119,14.307,24.990,100663.55,-140.553,1974,3577,4885,1603,2911
21.067,-0.020996,-0.003174,0.978027,2.152672,-0.167939,0.274809,-0.005729,-0.020712,1.012219,0.594578,0.538682,-0.236514,41.565,2.908,3.198,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.512,-0.414,0.209,14.284,24.990,100663.05,-140.511,1965,3569,4874,1604,2909
21.187,-0.012939,0.003662,0.976074,2.137405,-0.122137,0.305344,0.002518,-0.014060,1.010314,0.578341,0.583265,-0.205457,41.548,2.902,3.200,33.3027,-11.3761,29.8165,46.1250,37.4686,-10.2243,35.7598,52.7938,15.263,16.978,-0.423,0.245,14.295,24.990,100662.71,-140.484,1977,3579,4886,1602,2909
21.307,-0.007568,0.005371,0.973389,2.213740,-0.015267,0.320611,0.007933,-0.012445,1.007648,0.655161,0.690744,-0.190451,41.556,2.907,3.208,33.2110,-11.1927,29.7248,45.9544,37.3582,-10.0136,35.6469,52.5985,15.005,16.738,-0.395,0.249,14.289,24.990,100662.97,-140.506,1963,3565,4872,1602,2909
21.427,-0.011230,-0.000732,0.978516,2.122137,0.000000,0.351145,0.004107,-0.018558,1.012680,0.563720,0.706214,-0.160004,41.559,2.894,3.222,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.683,-0.421,0.279,14.286,24.990,100662.81,-140.495,1975,3580,4886,1605,2911
21.547,0.004639,0.002197,0.963867,2.183206,-0.045802,0.335878,0.020034,-0.015760,0.998137,0.624789,0.660413,-0.175271,41.559,2.891,3.213,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.680,-0.418,0.191,14.280,24.990,100663.07,-140.516,1967,3569,4874,1602,2907
21.667,-0.012695,0.004883,0.970947,2.213740,0.076336,0.366412,0.002787,-0.012735,1.005251,0.655323,0.782550,-0.144737,41.559,2.896,3.237,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.679,-0.392,0.246,14.279,24.990,100662.74,-140.490,1974,3577,4885,1603,2911
21.787,0.007812,0.002930,0.954834,2.229008,-0.045802,0.366412,0.023213,-0.014922,0.989190,0.671075,0.661022,-0.144998,41.568,2.900,3.223,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.685,-0.384,0.139,14.279,24.990,100662.41,-140.458,1965,3569,4874,1604,2909
21.907,0.002930,0.009766,0.958252,2.244275,-0.030534,0.335878,0.018528,-0.008020,0.992661,0.685696,0.675477,-0.175184,41.556,2.913,3.217,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.653,-0.327,0.079,14.275,25.000,100662.84,-140.495,1977,3579,4886,1602,2909
22.027,-0.011963,0.010010,0.979736,2.183206,-0.030534,0.351145,0.003680,-0.007817,1.013996,0.624304,0.675071,-0.159743,41.551,2.919,3.228,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.562,-0.279,0.129,14.269,25.000,100662.67,-140.479,1963,3565,4872,1602,2909
22.147,-0.001709,0.006592,0.959473,2.244275,0.000000,0.274809,0.013802,-0.011089,0.993860,0.685534,0.705808,-0.236166,41.554,2.929,3.230,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.711,-0.264,0.108,14.267,25.000,100662.67,-140.479,1975,3580,4886,1605,2911
22.267,-0.007080,0.005371,0.974609,2.106870,-0.076336,0.366412,0.008423,-0.012485,1.008854,0.548776,0.630285,-0.144911,41.565,2.921,3.230,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.700,-0.276,0.120,14.278,25.000,100662.91,-140.500,1967,3569,4874,1602,2907
22.387,-0.008301,0.002686,0.969238,2.259542,-0.030534,0.366412,0.007117,-0.015021,1.003518,0.701771,0.676493,-0.145085,41.571,2.928,3.237,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.519,-0.275,0.141,14.274,25.000,100662.56,-140.474,1974,3577,4885,1603,2911
22.507,-0.003662,0.000000,0.958740,2.259542,-0.015267,0.351145,0.011661,-0.017612,0.993081,0.701124,0.690947,-0.160004,41.559,2.931,3.240,33.3945,-11.1927,29.8165,46.1464,37.5785,-10.0119,35.7635,52.8338,14.919,16.666,-0.301,0.132,14.278,25.000,100662.06,-140.432,1965,3569,4874,1604,2909
22.627,-0.016113,-0.000732,0.977295,2.122137,-0.045802,0.396947,-0.000778,-0.018393,1.011495,0.564205,0.661022,-0.114464,41.568,2.918,3.254,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.693,-0.344,0.206,14.289,25.000,100661.56,-140.389,1977,3579,4886,1602,2909
22.747,-0.000488,0.005615,0.977539,2.305344,0.000000,0.305344,0.015028,-0.012491,1.011725,0.747573,0.707027,-0.206154,41.571,2.933,3.255,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.567,-0.308,0.167,14.274,25.000,100661.83,-140.410,1963,3565,4872,1602,2909
22.867,-0.021729,0.003174,0.975586,2.198473,-0.030534,0.290076,-0.006287,-0.014289,1.009868,0.640056,0.675680,-0.221073,41.559,2.934,3.277,33.3027,-11.1009,29.7248,45.9985,37.4675,-9.9071,35.6501,52.6583,14.811,16.559,-0.304,0.274,14.262,25.000,100661.66,-140.395,1975,3580,4886,1605,2911
22.987,-0.001465,0.000244,0.974365,2.213740,-0.076336,0.305344,0.013894,-0.017768,1.008536,0.655646,0.630285,-0.205980,41.565,2.932,3.269,33.3945,-11.1009,29.8165,46.1243,37.5790,-9.9061,35.7639,52.8145,14.768,16.519,-0.320,0.224,14.247,25.000,100661.66,-140.395,1967,3569,4874,1602,2907
23.107,-0.003174,0.000000,0.964600,2.335878,0.045802,0.351145,0.012160,-0.017753,0.998877,0.778107,0.752828,-0.160353,41.571,2.945,3.279,33.3027,-11.1009,29.7248,45.9985,37.4675,-9.9071,35.6501,52.6583,14.811,16.568,-0.324,0.207,14.242,25.000,100662.27,-140.447,1974,3577,4885,1603,2911
23.227,-0.011475,0.003174,0.968262,2.290076,-0.122137,0.351145,0.003955,-0.014422,1.002571,0.732629,0.585296,-0.160527,41.577,2.955,3.277,33.3945,-11.1927,29.8165,46.1464,37.5785,-10.0119,35.7635,52.8338,14.919,16.678,-0.316,0.230,14.244,25.000,100662.09,-140.432,1965,3569,4874,1604,2909
23.347,0.002930,0.000000,0.965088,2.274809,-0.015267,0.442748,0.018265,-0.017936,0.999332,0.717847,0.692776,-0.069186,41.586,2.960,3.272,33.3027,-11.1009,29.7248,45.9985,37.4675,-9.9071,35.6501,52.6583,14.811,16.582,-0.329,0.164,14.250,25.000,100661.59,-140.389,1977,3579,4886,1602,2909
23.467,-0.007324,0.005127,0.968994,2.198473,-0.091603,0.366412,0.008162,-0.012601,1.003295,0.640864,0.615627,-0.145173,41.574,2.962,3.270,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.681,-0.318,0.167,14.254,25.000,100661.27,-140.363,1963,3565,4872,1602,2909
23.587,0.000732,0.008545,0.973633,2.229008,-0.015267,0.335878,0.016324,-0.009511,1.007881,0.670429,0.690744,-0.175184,41.556,2.971,3.267,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.733,-0.287,0.124,14.258,25.000,100661.43,-140.379,1975,3580,4886,1605,2911
23.707,0.010742,0.003418,0.956543,2.244275,-0.198473,0.427481,0.026159,-0.014554,0.990872,0.686828,0.508960,-0.084191,41.577,2.975,3.231,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.749,-0.295,-0.005,14.274,25.000,100661.77,-140.405,1967,3569,4874,1602,2907
23.827,-0.016357,0.004639,0.964844,2.259542,0.030534,0.290076,-0.000893,-0.012744,0.999226,0.701286,0.736952,-0.221160,41.562,2.984,3.255,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.747,-0.288,0.096,14.275,25.000,100662.09,-140.432,1974,3577,4885,1603,2911
23.947,-0.003662,0.003906,0.971191,2.229008,0.000000,0.274809,0.011794,-0.013974,1.005441,0.671075,0.706824,-0.236601,41.568,2.987,3.259,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.704,-0.290,0.094,14.270,25.000,100662.43,-140.458,1965,3569,4874,1604,2909
24.067,-0.003418,0.003174,0.964355,2.152672,-0.030534,0.274809,0.012005,-0.014566,0.998668,0.595063,0.676696,-0.236776,41.574,2.980,3.260,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.605,-0.299,0.085,14.258,25.000,100663.43,-140.543,1977,3579,4886,1602,2909
24.187,-0.018799,0.002197,0.983887,2.213740,-0.030534,0.335878,-0.003370,-0.015529,1.018059,0.655646,0.676086,-0.175445,41.565,2.980,3.278,33.3945,-11.1927,29.8165,46.1464,37.5785,-10.0119,35.7635,52.8338,14.919,16.698,-0.311,0.184,14.261,25.000,100664.43,-140.627,1963,3565,4872,1602,2909
24.307,-0.015625,0.002930,0.973145,2.229008,0.000000,0.305344,-0.000194,-0.014654,1.007420,0.672208,0.708247,-0.206677,41.589,2.983,3.296,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.740,-0.315,0.254,14.260,25.000,100664.77,-140.659,1975,3580,4886,1605,2911
24.427,-0.026123,0.000732,0.978760,2.274809,0.000000,0.320611,-0.010745,-0.016675,1.013005,0.716715,0.706621,-0.190713,41.565,2.989,3.325,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.738,-0.325,0.387,14.260,25.000,100664.43,-140.627,1967,3569,4874,1602,2907
24.547,-0.003906,-0.001709,0.969238,2.274809,0.030534,0.335878,0.011388,-0.019542,1.003455,0.718657,0.739595,-0.176493,41.601,2.991,3.333,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.738,-0.353,0.356,14.258,25.000,100664.16,-140.606,1974,3577,4885,1603,2911
24.667,-0.001221,0.002686,0.974121,2.213740,-0.030534,0.335878,0.014206,-0.015327,1.008317,0.655485,0.675883,-0.175358,41.562,2.991,3.329,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.736,-0.354,0.302,14.256,25.000,100664.50,-140.632,1965,3569,4874,1604,2909
24.787,-0.011230,0.000000,0.974365,2.274809,-0.106870,0.366412,0.004120,-0.017735,1.008579,0.716877,0.599953,-0.144998,41.568,2.996,3.329,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.602,-0.356,0.312,14.249,25.000,100664.83,-140.664,1977,3579,4886,1602,2909
24.907,0.010742,0.007812,0.953857,2.244275,-0.122137,0.305344,0.026279,-0.010100,0.988257,0.687151,0.585703,-0.206503,41.583,3.005,3.300,33.4862,-11.1009,29.6330,46.0725,37.6822,-9.9064,35.5447,52.7400,14.729,16.521,-0.307,0.163,14.230,25.000,100664.83,-140.664,1963,3565,4872,1602,2909
25.027,-0.005859,0.005615,0.969482,2.244275,-0.137405,0.335878,0.009642,-0.012165,1.003777,0.685211,0.567998,-0.174923,41.548,3.011,3.290,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.576,-0.285,0.149,14.223,25.000,100664.33,-140.622,1975,3580,4886,1605,2911
25.147,-0.000244,0.004395,0.973145,2.259542,-0.061069,0.320611,0.015229,-0.013624,1.007363,0.701286,0.645349,-0.190626,41.562,3.018,3.283,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.724,-0.283,0.111,14.226,25.000,100664.33,-140.622,1967,3569,4874,1602,2907
25.277,-0.004150,-0.003418,0.968994,2.137405,0.015267,0.396947,0.011095,-0.021239,1.003198,0.580443,0.723310,-0.114987,41.586,3.007,3.297,33.3027,-11.1009,29.7248,45.9985,37.4675,-9.9071,35.6501,52.6583,14.811,16.615,-0.348,0.113,14.232,25.000,100664.83,-140.664,1972,3576,4875,1604,2903
25.397,-0.015869,0.000488,0.970703,2.244275,-0.091603,0.320611,-0.000512,-0.017036,1.004982,0.686990,0.616034,-0.191149,41.580,3.009,3.304,33.3027,-11.2844,29.7248,46.0432,37.4664,-10.1189,35.6492,52.6971,15.114,16.897,-0.372,0.185,14.244,25.000,100664.83,-140.664,1969,3575,4885,1606,2916
25.517,-0.001953,0.003418,0.969238,2.091603,-0.045802,0.396947,0.013486,-0.014468,1.003495,0.533509,0.660819,-0.114377,41.565,2.995,3.300,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.749,-0.382,0.154,14.252,25.000,100664.50,-140.632,1979,3581,4888,1602,2909
25.637,-0.004150,0.006592,0.964355,2.274809,-0.137405,0.351145,0.011369,-0.011126,0.998704,0.716715,0.569216,-0.160178,41.565,3.006,3.288,33.2110,-11.1927,29.7248,45.9544,37.3582,-10.0136,35.6469,52.5985,15.005,16.802,-0.349,0.131,14.257,25.000,100663.23,-140.527,1967,3571,4883,1604,2916
25.757,-0.014893,0.008545,0.970703,2.259542,-0.015267,0.351145,0.000693,-0.009004,1.005055,0.701286,0.691150,-0.160091,41.562,3.018,3.303,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.768,-0.305,0.199,14.260,25.000,100663.06,-140.516,1975,3580,4886,1605,2911
25.877,-0.000244,0.007080,0.965088,2.213740,-0.091603,0.366412,0.015291,-0.010764,0.999415,0.656293,0.615830,-0.145260,41.577,3.023,3.292,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.770,-0.286,0.150,14.267,25.000,100662.84,-140.495,1971,3575,4884,1604,2913
25.997,-0.010010,0.000244,0.966797,2.198473,0.045802,0.335878,0.005334,-0.017362,1.001086,0.641835,0.754251,-0.176231,41.592,3.018,3.308,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.718,-0.315,0.191,14.269,24.990,100662.41,-140.458,1974,3577,4885,1603,2911
26.117,0.000977,0.002441,0.958740,2.229008,-0.061069,0.351145,0.016369,-0.015301,0.993083,0.671075,0.645755,-0.160266,41.568,3.019,3.299,33.3945,-11.1927,29.8165,46.1464,37.5785,-10.0119,35.7635,52.8338,14.919,16.725,-0.322,0.137,14.271,24.990,100662.41,-140.458,1969,3575,4884,1606,2915
26.237,-0.004639,-0.002686,0.965088,2.198473,-0.076336,0.351145,0.010620,-0.020408,0.999341,0.639248,0.628864,-0.159569,41.545,3.010,3.295,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.759,-0.368,0.128,14.275,24.990,100662.14,-140.437,1977,3579,4886,1602,2909
26.357,-0.014404,0.000977,0.969482,2.290076,-0.061069,0.335878,0.000965,-0.016563,1.003772,0.731821,0.645349,-0.175358,41.562,3.017,3.304,33.2110,-11.1927,29.8165,46.0138,37.3610,-10.0131,35.7579,52.6757,15.003,16.811,-0.371,0.189,14.277,24.990,100662.47,-140.463,1967,3571,4883,1604,2916
26.477,-0.001953,0.002930,0.968750,2.274809,-0.030534,0.366412,0.013471,-0.014946,1.003007,0.716069,0.675274,-0.144563,41.554,3.024,3.302,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.772,-0.361,0.160,14.279,24.990,100661.71,-140.400,1975,3580,4886,1605,2911
26.597,-0.015869,0.002197,0.976562,2.213740,-0.167939,0.335878,-0.000453,-0.015453,1.010797,0.655646,0.538682,-0.175445,41.565,3.023,3.300,33.2110,-11.1927,29.7248,45.9544,37.3582,-10.0136,35.6469,52.5985,15.005,16.813,-0.365,0.214,14.281,24.990,100661.55,-140.389,1971,3575,4884,1604,2913
26.717,-0.010742,0.004150,0.968506,2.167939,0.045802,0.335878,0.004715,-0.013471,1.002819,0.610007,0.752625,-0.175533,41.568,3.019,3.317,33.3945,-11.2844,29.7248,46.1096,37.5751,-10.1183,35.6520,52.7762,15.071,16.858,-0.365,0.252,14.287,24.990,100661.97,-140.421,1974,3577,4885,1603,2911
